"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Sub-Saharan Africa (excluding high income)","SSA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6028509861104","27.570826159919","28.2320990909097","29.8411211027785","25.8455051028643","28.1285865778314","29.0968129088996","31.1291785616218","30.8773304344239","29.8517266217114","32.2830499396744","38.9530676125317","33.8758448877283","33.1765893287369","33.716338257283","35.7231860851678","37.4462449431661","38.2952481155603","38.2021653413841","39.1919982666544","44.6017354440768","44.6021184414073","47.6031066115232","","",
"South Sudan","SSD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1.5","5.44520282745361","8.76476860046387","11.8438625335693","14.9697742462158","18.3952312469482","21.8724517822266","25.1174411773682","28.2018566131592","","",
"Sub-Saharan Africa","SSF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6149584315633","27.5818897935757","28.2430922415497","29.8516681436065","25.9952207242563","28.2673750078084","29.229488637442","31.2548778277286","30.9997174412997","29.9730043801871","32.3968380955362","39.0520522403866","33.9806506793732","33.2785958291806","33.8183587108054","35.8186158589322","37.534157668852","38.379749584552","38.284936688626","39.2714651217541","44.6720790315188","44.6707809679092","47.6663184161926","","",
"Small states","SST","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.2756281397937","64.0310057625392","64.6647220783731","65.4532260179983","66.9315537069375","68.4010772455159","66.9512461784947","68.3410071018446","69.5786358226603","69.8203418504863","72.004677407662","73.2576286618843","74.1325773126778","74.8082252470976","75.9717758853116","77.4251046168433","78.8466752980223","79.7252190530085","81.6587557003439","","",
"Sao Tome and Principe","STP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.9","52.2065086364746","53.1661796569824","54.1070976257324","55.0247917175293","55.9174690246582","56.7940368652344","57.6660804748535","58.5451812744141","56.9","60.3709030151367","61.340690612793","57.9","63.4247245788574","68.6","66.1664047241211","68.0739822387695","69.7493286132813","71","","",
"Suriname","SUR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.62406","95.5531921386719","95.4837188720703","95.3999633789063","95.2974472045898","95.1717147827148","95.0209579467773","91.0198398886182","94.6827087402344","94.5183868408203","94.3727035522461","91.1975158633725","94.1836013793945","94.1599426269531","94.180778503418","94.2372131347656","95.0951919555664","96.0661697387695","96.8049240112305","97.4","","",
"Slovak Republic","SVK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Slovenia","SVN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Sweden","SWE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Eswatini","SWZ","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9","25.7890796661377","28.6615943908691","31.5108871459961","34.3351631164551","35.2","39.9469680786133","42.7576675415039","38.6","45.5523376086057","51.6850929260254","55.2992668151855","58.6729621887207","65","65.8135452270508","69.5853652954102","73.5","76.5039825439453","","",
"Sint Maarten (Dutch part)","SXM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9929428100586","99.9594268798828","99.8871002197266","100","100","100","100","100","100","100","100","100","","",
"Seychelles","SYC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","92.1252899169922","92.5049667358398","92","93.2730560302734","93.6575927734375","94.0367889404297","94.4061737060547","96.1","95.0976028442383","95.4107208251953","95.6988220214844","99","96.2382736206055","96.5128021240234","96.8059692382813","97","98.3265151977539","98.6097640991211","98","100","100","100","100","100","","",
"Syrian Arab Republic","SYR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6","92.7364196777344","92.4484024047852","92.135368347168","99.5057574004942","91.4725570678711","91.1459503173828","90.8379898071289","92.7","91.7890167236328","91.1323776245117","90.2352676391602","89.8910903930664","89.8119430541992","89.7505950927734","89.6981430053711","86","","",
"Turks and Caicos Islands","TCA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7","90.9455184936523","91.3268432617188","91.7087707519531","92.0918960571289","92.4768142700195","92.864128112793","93.2544326782227","93.6474914550781","94.0396728515625","95.6","94.8035202026367","95.1662521362305","95.5102310180664","95.8309860229492","96.1267242431641","96.4063491821289","96.6814498901367","96.9636154174805","100","100","100","93.1","100","100","100","100","100","100","","",
"Chad","TCD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","1.78961682319641","2.24996542930603","2.70496773719788","3.15015459060669","3.58105635643005","3.99320387840271","3.5","4.74603414535522","5.09383106231689","5.43710422515869","5.78743600845337","6.15641212463379","6.4","6.99663209915161","7.48763084411621","8.02312660217285","8.59421920776367","7.7","10.4157409667969","10.9","11.7593555450439","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.4909967786032","93.024585494952","92.3079802068591","92.5423369537822","93.499294263249","93.1783833012255","94.2535321146051","94.2927655694452","94.7415817516967","95.4328670506129","95.9178376378834","96.5187335293054","96.8242952858961","96.9737182185942","97.1015225594535","97.5132532353329","97.6322063723909","98.2688137667472","98.3832071206151","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8380875290987","99.848851547159","99.8674292394463","99.8948211392495","99.8671659761734","99.8619798251622","99.8783316307375","99.8609655819457","99.8838189669401","99.9216245955642","99.9089834720032","99.926656910407","99.9516226740439","99.9590410777443","99.9662358090733","98.5224669626424","99.9456345744642","99.9856132858655","99.9861198280494","","",
"Togo","TGO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3","16.1105690002441","16.9562348801408","19.7103958129883","21.4911155700684","23.253080368042","24.9918231964111","26.7055473327637","27.9","30.0962543487549","31.7964057922363","33.5151977539063","30.7917436845348","39.7","39.1056671142578","40.9851837158203","45.7","45.137393951416","47.4150352478027","48","51.3452835083008","","",
"Thailand","THA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1","89.4268493652344","90.2867889404297","91.1279678344727","91.9459228515625","92.7388687133789","99.146201481454","94.2880020141602","95.0673675537109","98.96","99.7","99.4623031616211","99.1086235489221","99.4548645019531","99.7672882080078","99.6","100","99.9","100","","",
"Tajikistan","TJK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","98.4677419354839","98.6737518310547","99","100","98.6891174316406","99.3","98.5897445678711","98.5274810791016","98.472282409668","99","98.4293899536133","98.4648666381836","99.1","98.680290222168","98.8458480834961","98","99.248161315918","99.3","99.3","","",
"Turkmenistan","TKM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6","99.5922241210938","99.6550445556641","99.699104309082","99.7199478149414","99.7157669067383","99.8413328044427","99.6706695556641","99.6529159545898","99.65380859375","100","99.9120941162109","99.982421875","100","100","100","100","100","100","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1846896915957","88.8261192988638","89.7225120589461","88.1462170680957","89.1129166140189","89.572765845099","90.239571821726","90.8872268422475","91.231459875876","91.8797065620035","92.5030297520487","92.6139666086055","93.1114740600111","93.4648649084801","94.1663456875233","94.4384978955084","95.1713542420077","95.3385895532891","95.9145533243167","96.1860242529084","96.5526267979303","96.8460947803369","97.010451833801","97.2762813279034","97.4840262336021","97.8247114308537","98.2889714737471","","",
"Timor-Leste","TLS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6","24.1006832122803","27.7","30.4436798095703","33.5785484313965","36.6973075866699","36.6","42.9328346252441","46.0727729797363","38","52.4549179077148","55.7168769836426","59.0233345031738","62.3653907775879","67.2815339423354","76.5","80.0036468505859","85.5918350219727","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.149870754302","89.7043564037169","89.8996884575763","91.1139483940664","90.9920323245897","92.0769786747652","94.8632631746916","92.8799106779292","93.4917982383303","94.035477546057","95.6149698646857","95.7502839184476","95.9752226584396","96.55347652304","95.4349594731218","96.4858262547105","96.686000182348","97.3383613704828","95.8100855931244","","",
"Tonga","TON","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","81.7466049194336","82.4847946166992","83.2259826660156","83.9699249267578","84.7129821777344","85.4506988525391","86.178596496582","86.892204284668","87.5870666503906","88.2587051391602","88.9053192138672","92.3","90.1618118286133","90.7948532104492","91.4465408325195","92.1284561157227","92.175456108246","92.8","94.4441070556641","95.2979125976563","96.1784133911133","97.02","97.9839172363281","98.8926010131836","","",
"South Asia (IDA & IBRD)","TSA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0335501310218","45.5420383012747","47.2633994734806","48.4466562089752","49.9196295244688","53.9311362136416","57.6827175040664","57.1835716467224","54.9674772738312","60.6418204327617","62.310995945319","62.5136144427166","64.6652840878617","65.7731972427809","67.6366353503598","69.6357058771692","72.0752956401867","73.15153743669","67.0153693824506","77.1564728335734","77.7998548902009","80.4750765364337","84.468086844873","86.6230694735552","89.8243363289186","91.6219918283442","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6149584315633","27.5818897935757","28.2430922415497","29.8516681436065","25.9952207242563","28.2673750078084","29.229488637442","31.2548778277286","30.9997174412997","29.9730043801871","32.3968380955362","39.0520522403866","33.9806506793732","33.2785958291806","33.8183587108054","35.8186158589322","37.534157668852","38.379749584552","38.284936688626","39.2714651217541","44.6720790315188","44.6707809679092","47.6663184161926","","",
"Trinidad and Tobago","TTO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.1666717529297","93.4700622558594","93.7735443115234","94.07763671875","94.3829193115234","94.6900024414063","94.9994735717773","95.3119430541992","95.6271591186523","95.9414978027344","91.29","96.549674987793","96.8345718383789","97.1007080078125","97.343620300293","97.5615234375","100","100","100","99","100","100","100","100","100","100","100","100","100","","",
"Tunisia","TUN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.8","88.7","90.4","92","93.2","94.2","94.8","97.3","97.8","98.4","99","99.3","99.4","99.4","99.4","99.5","99.5","99.5","99.5","99.7","99.8","99.9","100","100","99.8","","",
"Turkey","TUR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.9562454223633","99.9912490844727","100","100","100","100","100","100","","",
"Tuvalu","TUV","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6297831632653","95.1366424560547","95.4280624389648","95.694465637207","95.9447631835938","96.7","96.4433670043945","96.7148361206055","97.0165405273438","97.3600540161133","97.671777399205","98.1915435791016","98.6651382446289","99.1654205322266","99.6835098266602","99.8687133789063","100","","",
"Tanzania","TZA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","4.16666078567505","4.93597888946533","5.70709323883057","9.4","7.25710678100586","8.03635787963867","8","9.58776092529297","10.3509740829468","11.0999021530151","11.1","11.4","13.218957901001","13.8847808837891","14.5460796356201","11.5","11.2","14.8","14.2","15.3","16.4","23.5","26.5272750854492","32.8","32.7328720092773","35.5589790344238","","",
"Uganda","UGA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","0.03620720282197","0.993453562259674","1.9518975019455","6.8","3.8747730255127","4.84040212631226","5.80877923965454","6.77627944946289","7.73843336105347","8.6","7.8","10.5481252670288","11.4442005157471","8.9","9","14.0206317901611","14.8781156539917","10","12.1","14.6","18.6069164276123","13.9","20.4","18.5","26.7","31.8233737945557","42.65","","",
"Ukraine","UKR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.885561701316","100","99.8","100","100","100","100","99.8674911660777","100","100","100","100","100","100","","",
"Upper middle income","UMC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5419061651393","94.9673811982022","95.5711721240648","95.7831539917902","96.1722839858061","96.1013570817579","96.946459028443","97.0343338837978","97.4409781656386","97.7922248894283","98.3192869055844","98.5238798693835","98.7679218459931","98.8812824272523","98.9764177688172","98.8223106681124","99.0813609877626","99.2006832865833","99.4232121540589","","",
"Uruguay","URY","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6078338623047","97.7105484008789","97.8144607543945","97.920166015625","98.0282669067383","98.1393661499023","98.2532119750977","98.3661804199219","98.4738006591797","98.5716094970703","98.6551284790039","98.7198944091797","98.7614364624023","98.777961730957","98.505426","98.692636","98.784355","98.7988204956055","99.1317672729492","99.17","100","99.611808","99.657085","99.70948","99.7","100","100","","",
"United States","USA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Uzbekistan","UZB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6","99.3214874267578","99.413444519043","99.5045318603516","99.5902709960938","99.6661911010742","99.7","99.7707061767578","99.7903671264648","99.7850036621094","99.490096097274","99.737548828125","99.7186126708984","99.7183227539063","99.7482604980469","99.8200149536133","99.9174194335938","99.9741821289063","99.9963607788086","100","100","100","100","","",
"St. Vincent and the Grenadines","VCT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8","69.0898284912109","70.431526184082","71.7744216918945","73.1191101074219","74.466194152832","75.816276550293","77.1691055297852","78.5210571289063","79.8676605224609","82.41","82.5269546508789","83.8307037353516","85.1112289428711","86.3667373657227","87.6061401367188","88.79","90.0829467773438","91.3435287475586","92.6343307495117","93.9669494628906","95.3495483398438","96.7766494750977","98.2393417358398","99.7287368774414","99.8221435546875","99.9830474853516","100","","",
"Venezuela, RB","VEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.820203","98.2672729492188","98.3341217041016","99","98.4738082885742","98.7","98.4","98.9","98.9","99.9","99.8","95.7","99.1","98.8899459838867","99.3","98.8121337890625","98.7780227661133","98.7625579833984","98.8640060424805","98.84","99.326545715332","99.2345809936523","100","100","99.4","99.2","100","","",
"British Virgin Islands","VGB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.618293762207","91.9319839477539","92.2457656860352","92.5601577758789","92.8757400512695","93.193115234375","93.5128936767578","93.8356628417969","94.1611785888672","94.4858245849609","94.8051147460938","95.1145935058594","95.4097900390625","95.6862258911133","95.9394454956055","96.1676406860352","96.3797302246094","96.5872955322266","96.8019180297852","97.0351867675781","98.5835723876953","98.9858703613281","99.22265625","99.2189712524414","99.2621002197266","100","100","100","100","","",
"Virgin Islands (U.S.)","VIR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Vietnam","VNM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4","85.3456878662109","86.2694549560547","87.187873840332","88.0964813232422","89.1","89.8663635253906","90.7186965942383","96.1","96","93.1639251708984","93.9776763916016","96.1","98.4529724121094","99","99.033805847168","99.0009918212891","99.2","99.7993927001953","99.2","100","100","","",
"Vanuatu","VUT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","13.0038557052612","14.8463897705078","16.6919193267822","18.5401954650879","19.1","22.2296485900879","24.0618858337402","25.8798389434814","27.6790370941162","29.4550132751465","31.2059707641602","26.44","33.6246200607903","36.4085235595703","33.2911151921981","44.1","41.7788734436035","43.656925201416","31.7","49.0694923400879","52.3857498168945","57.82","62.8","61.8647689819336","","",
"World","WLD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6548898345495","74.1364660276996","78.304285253289","77.9523270685849","79.2255385971132","79.8399411275986","80.005465103434","80.314761704913","81.2384396920933","82.2854319758041","82.2361668721961","82.6807960145692","83.3261729249395","82.18230331163","84.8325279181966","85.0726859468655","85.5763189860734","86.6441106383499","87.9361951514123","88.8310588437921","89.5703144950123","","",
"Samoa","WSM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8","81.1277236938477","81.9641494750977","80","83.6412048339844","84.483024597168","85.3278350830078","86.1753997802734","87.022087097168","87.8634185791016","88.6949462890625","89.5121841430664","90.3106689453125","91.0859298706055","91.8361663818359","96.3717297274598","93.2999114990234","98.1","97.9","96.6939163208008","96.6685746994848","97.2821197509766","98.2039489746094","97.9","99.678092956543","99.9475860595703","96.8","100","","",
"Kosovo","XKX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","100","100","100","100","100","100","99.8","100","","",
"Yemen, Rep.","YEM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1","41.1105613708496","42.3726654052734","43.6365699768066","44.9028663635254","42.6","47.4441947937012","48.7153549194336","49.9811706542969","51.2371711730957","52.4788856506348","53.7018432617188","49.59","56.076301574707","55.8003346346905","58.3889961242676","59.5501403808594","60.7299308776855","73.7488708496094","73.4331359863281","72.9518814086914","75.6","66.1","71.1798858642578","70.8562850952148","79.2","62","","",
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.6","68.5200042724609","64.9","70.6777877807617","71.7508926391602","70.2","77.1","78.8","80.9","80.9","80.7","82","81.9","82.7","82.9","84.7","85.3","85.4","86","85.5","84.2","84.4","91.2298736572266","","",
"Zambia","ZMB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9","12.7889776229858","19.2","14.2156095504761","14.9304227828979","15.6470327377319","17.3","17.0880355834961","19","18.5366516113281","16.7","19.9638824462891","17.4","18.5","20.3","22.6138439178467","23.2251625061035","18.5","24.4458103179932","25.0783061981201","22","26.4455680847168","27.2000885009766","28.014928817749","27.9","31.1","35.3073387145996","40.3","39.8126220703125","","",
"Zimbabwe","ZWE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2","31.1544647216797","28.1","31.9259738922119","32.3150215148926","32.7070617675781","33.1018524169922","38.4","33.8843307495117","34.2630844116211","34.2","34.973258972168","35.2957496643066","35.5932197570801","37.2","36.1514167785645","36.4353141784668","43.3690818728747","39.7790603637695","36.9","44","38.3388252258301","32.3","33.7","39.9239921569824","40.482048034668","41.0415840148926","","",
